userid,user_screen_name
1368040034163625990,JosephL19250963
1245702367946903552,birdybirdbird61
2753134548,KatieC29798738
604281832,omanni
3218801376,kisslady69
30967528,1984patriot
2624999660,giatokalomoy
2411526732,thelucky7smokes
1480052088,duncndive
67275219,Rj4Gail
34442812,TheCejrowski
1320885512320753664,Emwemmem
264615319,TheEathen
1375554434499977217,pickledpink2021
2413192776,SuccessFreedom
1425158890006663173,RedEyeCoffeeGuy
170861090,bella_filer
951590927621074944,xgudwilx
224086905,Richard77350394
2973646450,Avichai148
1204570548224831488,SoT68608366
260323586,MysticGreyDog
972239822105399296,MagnusValvet
4023594976,EllieMayes10
258523840,AristoTogo
1348731614419890178,Yeezus555
4109382802,ZeekTheRapper
1241322271748304897,SarverAaron
551096737,PrrpleGrl
927786277,Bredesigns
1330844057803710465,CashCardCrypto
930430584798826498,sarah_melissa80
1326303320177324035,sterritt03
134352671,niranjangra
238444961,JulieShematz
710643793645735937,AndrewRicochet
987923959,maggicarter
4834720801,jrmorga51439308
1220781081953103872,gtradeg
1088872542365016064,JohnWeisberg
985643603186741248,johnk314
1141844141070016512,Ignacio95840348
1919761124,DJAMANDACHAVEZ
1415848866591625220,cristiannoise88
884586449831686145,lovewin02191662
2285176218,dedoggs
3526658543,SDoor336
117974497,ZoliPeto
978143230540750848,tfranks768
1233765282625282048,BluebirdKeny
2405328967,1bodyonelife
299720199,SaraMcK717
1370210049436610564,unstableMF
797066743,Leighleeann3
1348850894549315584,Camu3314
974026104905220096,OrganicApples63
89039398,Clark74907511
31681220,ROCKANGELICAINF
112440316,pratverm
608717971,inkfizytor
41186509,followgerry
1176522952637988864,nikhilpresence
825914062529761280,DornbrachtTweet
177750184,factsRtrue
1205474596469784577,mike45993315
1395207572500533250,nostalgiabox375
3140879510,l_ruigrok
2395402500,no_npcs
927281164993351680,Jason96337747
1138579051243642881,eendjekwakk
77164414,Emrys7777
3681195328,RutterfordKatie
792964246598356992,IranNewsHub
782345330658512897,GraceBarcelataR
132341207,Basia94358631
1187038712737214464,waveorparticle
1059140180681113600,MrRemali
1091317053657620485,Mimi4Mi
2927160084,Matthij97655615
1257949937393897472,GirlyGenius
2686189375,FreethinkDigest
1366125202124509190,That___Dude__
1204483018188099585,AnnaCasella
1335517258802548736,CBellaD
438399723,TKDinBrighton
770995115678584832,dalesree
1416424132456157185,no1snobird
300388519,alivia_acu
537731945,KarynWeese
1380471906843906051,DrJeanineWolf
336649769,Tweedle35424557
1282542004660920323,WillTriumph3
230593457,edmunds_jake39
3011998692,aharemboysaga
152627493,doctorMiry
893501834836541442,WhitmanDarrell
1030913484144435200,rudyneo
10991022,anarchocapMatt
1364669137969160203,xinaairam
924325113666965504,diladong2
292425164,laWorship
320113624,WokeWarrior5
135819305,eneidapleasant4
1240626999439298566,TJ96373131
3229321526,orgoniteman
1368332677,FriendofLukes1
1268437207,kpgumbo
800819852332056576,KrissyModel
993339136231858176,AndyS33483477
1329102474075140098,szukalski_
850137235856949249,DeVice72
1424778054224781312,BaileyIngamells
395091343,BalbisIsabelle
26249873,sarfsee
2504916527,gobungus
34418531,mynulifstudio
124259467,zz4winston
4886269226,DotbeGot
1184203628128755720,Christycracker1
1538448230,Joelz_slime
1153783380162555904,SoldByShelley
153566755,mkediting
4685262612,CindyWh70026373
63192766,kshortbokephus
3409990594,aladagemre
1234720927272714241,_awakenedmonkey
400518302,Demgirl50
3408849359,Tigerboooo
1043895524468944896,4kushner
1247276150256291840,dayomatti
1060426451554627584,AubreyBahr
26364187,fullmagajacket
19438557,KarinLudewig1
394184111,mystic152
1304885195242381312,casey_kingsbury
1339072242529886208,IamGrief
2366065399,Laconks
135176079,Michel_F_Henry
1222608880926183424,ElsieKathryn4
2342395411,AlejandroSig
1359012169719967747,alexinsedona
95132062,JJMichaels_
834966909972013057,Ant628
451103923,ARice301
3032042940,Ratbo43Bob
1296865254132023296,jubro4451
409675476,Mah__Yar
1304977938,jetsetter2471
1633255651,DJSonnyCheeba
376253286,MissKanuck
2594979734,259RayRay
1183694714958155778,Suttdom
55068851,ref_morality
1274726291326074884,mrbinnion
1353625351432364032,CMY1952
73034638,Coleyufo
363221182,Ray7i1
81043784,MH94608662
1330271756,ry3d
57212900,francoreda
1133739295724974086,greentsunamii
463347799,YoureEitherSer1
1179809116371456000,John31630383459
3092148387,auristeloII
882741542112432128,MieuxVoter
